season_id,Season_Year,athlete_id,Full_Name,Nickname,Jersey_Number,Position,Height,Weight,Team_ID,Team_Name,Team_Acronym,played_matches,played_minutes,total_points,lost_points,tried_points,total_points_percentage,two_points,lost_two_points,tried_two_points,total_two_points_percentage,three_points,lost_three_points,tried_three_points,total_three_points_percentage,free_throw_points,lost_free_throw_points,tried_free_throw_points,free_throws_percentage,dunk_points,lost_dunk_points,tried_dunk_points,total_dunk_points_percentage,tap_points,lost_tap_points,tried_tap_points,total_tap_points_percentage,total_rebounds,offensive_rebounds,defensive_rebounds,steals,total_assists,total_throws,tried_throws,correct_throws,wrong_throws,total_throws_percentage,two_points_throws_total,correct_two_points_throws,wrong_two_points_throws,total_two_points_throws_percentage,three_points_throws_total,correct_three_points_throws,wrong_three_points_throws,total_three_points_throws_percentage,total_free_throws,correct_free_throws,wrong_free_throws,total_free_throws_percentage,total_of_dunks,correct_dunks,wrong_dunks,total_of_dunks_percentage,total_of_taps,correct_taps,wrong_taps,total_of_taps_percentage,total_of_rebound_shots,correct_rebound_shots,total_of_rebound_shots_missed,total_of_rebound_shots_percentage,offensive_fouls,disqualifying_fouls,technical_fouls,unsportsmanlike_fouls,commited_fouls,received_fouls,total_fouls,total_of_violations,twenty_four_seconds_violations,eight_seconds_violations,five_seconds_violations,three_seconds_violations,conducting_violations,field_back_violations,interception_violations,out_field_violations,walk_violations,total_of_blocks,total_of_errors,double_double_total,triple_double_total,bench_points,efficiency,plus_minus,turnovers,CREATE_USER,CREATE_TS,UPDATE_USER,UPDATE_TS,League_ID,League_Name
20,2014,610,Luan Pereira Xavier,Luan,8,2,1.87,NaN,20,Uberlândia,UBE,13,52.1833,15,21,36,0.4167,2,4,6,0.3333,9,15,24,375,4,2,6,0.6667,0,0,0,NaN,0,0,0,NaN,6,2,4,2,3,17,22,13,9,0.5909,3,1,2,0.3333,8,3,15,375,6,4,2,0.6667,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,14,4,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,16,1,2,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,629,Maxwell Dias Ribeiro,Maxwell,31,2,1.97,89,3,Brasília Antigo,BRA,35,127.8333,27,39,66,0.4091,14,16,30,0.4667,6,21,27,0.2222,7,2,9,0.7778,4,0,4,1,0,0,0,NaN,6,3,3,2,2,33,40,23,17,575,15,7,8,0.4667,9,2,21,0.2222,9,7,2,0.7778,2,2,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,15,7,0,3,0,0,0,0,0,0,0,1,2,1,8,0,0,0,13,-31,8,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,646,Eduardo Campos Sommer,Du Sommer,17,5,2.05,105,15,Limeira,LIM,28,74.85,19,36,55,0.3455,14,16,30,0.4667,0,18,18,0,5,2,7,0.7143,2,0,2,1,0,0,0,NaN,12,5,7,2,4,28,34,18,16,0.5294,15,7,8,0.4667,6,0,18,0,7,5,2,0.7143,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,20,-40,3,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,698,Diego Gomes,Diego,6,4,1.85,NaN,23,L. Sorocabana,LSB,10,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,711,Henrique Coelho,Coelho,10,1,1.87,90,16,Minas,MIN,12,303.45,387,391,778,0.4974,204,168,372,0.5484,90,195,285,0.3158,93,28,121,0.7686,16,0,16,1,0,0,0,NaN,85,27,58,45,136,402,467,290,177,621,186,102,84,0.5484,95,30,195,0.3158,121,93,28,0.7686,8,8,0,1,0,0,0,NaN,0,0,0,NaN,10,0,2,2,101,137,0,15,3,0,0,0,1,1,0,4,6,3,85,0,0,0,394,54,30,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,715,Olintho Pereira Abrão Silva,Dida,14,2,2.01,NaN,20,Uberlândia,UBE,11,59.6667,19,22,41,0.4634,14,18,32,0.4375,0,3,3,0,5,1,6,0.8333,0,0,0,NaN,0,0,0,NaN,13,4,9,4,5,23,24,13,11,0.5417,16,7,9,0.4375,1,0,3,0,6,5,1,0.8333,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28,-14,2,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,782,Leonardo Klassmann Waszkiewicz,Leonardo,23,3,2.11,109,14,Franca,FRA,29,462.0167,205,141,346,0.5925,168,120,288,0.5833,0,0,0,NaN,37,21,58,0.6379,70,0,70,1,0,0,0,NaN,144,60,84,16,7,202,202,121,81,599,144,84,60,0.5833,0,0,0,NaN,58,37,21,0.6379,35,35,0,1,0,0,0,NaN,0,0,0,NaN,14,0,4,0,89,60,0,12,2,0,0,0,0,1,0,3,6,24,51,1,0,0,264,40,38,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,786,Diego Santana Conceição,Diego,15,5,1.98,98,87,Macaé Basquete,MAC,33,364.65,128,102,230,0.5565,78,38,116,0.6724,9,54,63,0.1429,41,10,51,0.8039,6,0,6,1,0,0,0,NaN,84,22,62,23,34,130,148,101,47,0.6824,58,39,19,0.6724,21,3,54,0.1429,51,41,10,0.8039,3,3,0,1,0,0,0,NaN,0,0,0,NaN,5,0,1,1,61,50,0,13,3,0,0,0,0,0,0,5,5,6,39,0,0,0,189,-11,32,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,789,Rafael Diogo da Silva,Rafinha,6,1,1.82,89,19,São José,SJO,13,94.4833,30,61,91,0.3297,10,12,22,0.4545,18,48,66,0.2727,2,1,3,0.6667,0,0,0,NaN,0,0,0,NaN,7,4,3,1,17,36,52,29,23,0.5577,11,5,6,0.4545,22,6,48,0.2727,3,2,1,0.6667,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,1,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,-23,17,root,2022-07-13 14:40:05.0,root,2022-07-13 14:40:05.0,1,NBB
20,2014,794,Isaac Rafael Gonçalves,Isaac,7,2,1.92,96,3,Brasília Antigo,BRA,20,369.4667,145,167,312,0.4647,52,36,88,0.5909,57,123,180,0.3167,36,8,44,0.8182,2,0,2,1,0,0,0,NaN,47,7,40,6,23,148,189,122,67,0.6455,44,26,18,0.5909,60,19,123,0.3167,44,36,8,0.8182,1,1,0,1,0,0,0,NaN,0,0,0,NaN,3,0,0,0,47,39,0,1,0,0,0,0,1,0,0,0,0,4,12,0,0,0,146,35,11,root,2022-07-13 14:40:05.0,root,2022-07-13 14:40:05.0,1,NBB
20,2014,796,Andre Bennett Laws,Laws,4,4,1.86,NaN,19,São José,SJO,37,1080.0167,392,406,798,0.4912,214,170,384,0.5573,105,222,327,0.3211,73,14,87,0.8391,0,0,0,NaN,0,0,0,NaN,105,20,85,31,146,388,462,289,173,0.6255,192,107,85,0.5573,109,35,222,0.3211,87,73,14,0.8391,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,2,0,0,2,55,85,0,9,3,0,1,0,0,0,0,1,4,3,73,0,0,0,431,-113,66,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,797,Kenny Montrell Dawkins,Dawkins,14,1,1.68,71,17,Paulistano,CAP,32,950.7167,517,631,1148,0.4503,198,216,414,0.4783,228,393,621,0.3671,91,22,113,0.8053,2,0,2,1,0,0,0,NaN,128,20,108,50,136,527,658,397,261,0.6033,207,99,108,0.4783,207,76,393,0.3671,113,91,22,0.8053,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,2,1,85,133,0,15,5,0,2,0,1,1,0,1,5,3,92,0,0,0,481,94,82,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,801,Ralfi Silva Ansaloni,Ansaloni,10,3,2.1,113,16,Minas,MIN,14,264.4167,345,268,613,0.5628,268,228,496,0.5403,3,12,15,0.2,74,28,102,0.7255,44,0,44,1,0,0,0,NaN,186,39,147,12,11,355,359,213,146,0.5933,248,134,114,0.5403,5,1,12,0.2,102,74,28,0.7255,22,22,0,1,0,0,0,NaN,0,0,0,NaN,6,0,3,0,96,85,0,15,4,0,1,0,1,3,0,1,5,17,46,2,0,0,379,-80,17,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,816,Luiz Otavio Guimarães Schwartzman,Mingau,23,5,2.01,NaN,2,Flamengo,FLA,25,19.7333,8,9,17,0.4706,8,6,14,0.5714,0,3,3,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,4,4,0,1,1,8,9,5,4,0.5556,7,4,3,0.5714,1,0,3,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,7,-12,3,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,818,Humberto Luiz Gomes da Silva,Humberto,12,2,1.9,88,18,Pinheiros,PIN,31,149.1667,27,68,95,0.2842,10,20,30,0.3333,12,45,57,0.2105,5,3,8,625,0,0,0,NaN,0,0,0,NaN,20,3,17,2,10,42,57,29,28,0.5088,15,5,10,0.3333,19,4,45,0.2105,8,5,3,625,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,1,0,0,0,22,9,0,3,1,0,0,0,0,0,0,1,1,2,12,0,0,0,21,-59,12,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,820,Moisés Barbosa de Lima Silva,Moisés,91,3,2.13,110,16,Minas,MIN,3,4.3333,21,22,43,0.4884,20,20,40,0.5,0,0,0,NaN,1,2,3,0.3333,0,0,0,NaN,0,0,0,NaN,13,6,7,4,0,23,23,11,12,0.4783,20,10,10,0.5,0,0,0,NaN,3,1,2,0.3333,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,1,0,0,0,13,2,0,2,1,0,0,0,0,0,0,1,0,2,8,0,0,0,20,-4,1,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,821,Vitor Michels Salvador,Salvador,28,5,1.98,NaN,3,Brasília Antigo,BRA,3,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,823,Leonardo Demétrio,Demétrio,71,3,2.08,105,16,Minas,MIN,14,281.3667,200,259,459,0.4357,134,110,244,0.5492,27,123,150,0.18,39,26,65,0.6,32,0,32,1,0,0,0,NaN,116,42,74,14,27,237,278,156,122,0.5612,122,67,55,0.5492,50,9,123,0.18,65,39,26,0.6,16,16,0,1,0,0,0,NaN,0,0,0,NaN,2,0,0,0,61,53,0,7,3,0,0,0,0,0,0,1,3,7,22,0,0,0,220,-2,10,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,824,Alvaro Calvo Masa,Calvo,13,2,2.02,NaN,129,Rio Claro,RCB,19,370.4,137,171,308,0.4448,64,78,142,0.4507,33,84,117,0.2821,40,9,49,0.8163,0,0,0,NaN,0,0,0,NaN,79,23,56,8,20,159,187,111,76,0.5936,71,32,39,0.4507,39,11,84,0.2821,49,40,9,0.8163,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,2,0,1,0,28,50,0,8,0,0,1,1,0,0,0,2,4,3,26,0,0,0,145,-3,26,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,826,Guillermo Alejandro Araujo Cappello,Araujo,11,3,2.04,NaN,53,Basq. Cearense,CEA,15,330.2833,181,201,382,0.4738,84,74,158,0.5316,63,117,180,0.35,34,10,44,0.7727,6,0,6,1,0,0,0,NaN,86,19,67,11,11,183,222,136,86,0.6126,79,42,37,0.5316,60,21,117,0.35,44,34,10,0.7727,3,3,0,1,0,0,0,NaN,0,0,0,NaN,1,0,3,1,53,50,0,9,1,0,0,0,0,1,0,1,6,8,27,1,0,0,184,-91,22,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,828,Daniel Almiro Zillmer,Gaúcho,8,2,1.98,95,23,L. Sorocabana,LSB,28,665.7333,411,430,841,0.4887,228,212,440,0.5182,99,189,288,0.3438,84,29,113,0.7434,4,0,4,1,0,0,0,NaN,71,17,54,18,26,429,492,294,198,0.5976,220,114,106,0.5182,96,33,189,0.3438,113,84,29,0.7434,2,2,0,1,0,0,0,NaN,0,0,0,NaN,3,0,6,3,81,113,0,23,7,0,0,0,1,1,0,3,11,5,63,0,0,0,270,-104,52,root,2022-07-13 14:40:05.0,root,2022-07-13 14:40:05.0,1,NBB
20,2014,845,Alexandre Paranhos de Souza,Paranhos,24,3,2.04,110,53,Basq. Cearense,CEA,26,188.9167,68,105,173,0.3931,48,52,100,0.48,12,45,57,0.2105,8,8,16,0.5,4,0,4,1,0,0,0,NaN,54,17,37,5,3,85,100,51,49,0.51,50,24,26,0.48,19,4,45,0.2105,16,8,8,0.5,2,2,0,1,0,0,0,NaN,0,0,0,NaN,6,0,0,1,36,16,0,5,2,0,0,0,0,0,0,1,2,4,23,1,0,0,62,-63,22,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,858,Atílio Leonardo Gomes de Mello,Atílio ,12,3,2.05,127,87,Macaé Basquete,MAC,33,759.5333,386,253,639,0.6041,306,232,538,0.5688,0,0,0,NaN,80,21,101,0.7921,12,0,12,1,0,0,0,NaN,131,43,88,2,32,370,370,233,137,0.6297,269,153,116,0.5688,0,0,0,NaN,101,80,21,0.7921,6,6,0,1,0,0,0,NaN,0,0,0,NaN,10,0,0,2,96,91,0,42,9,0,0,3,0,1,0,1,28,4,86,0,0,0,332,-111,68,root,2022-07-13 14:40:05.0,root,2022-07-13 14:40:05.0,1,NBB
20,2014,859,Steven Anthony Toyloy,Toyloy,42,3,NaN,112,52,Palmeiras,PAL,23,557.1667,362,283,645,0.5612,308,212,520,0.5923,0,9,9,0,54,62,116,0.4655,118,0,118,1,0,0,0,NaN,233,91,142,20,28,379,382,211,171,0.5524,260,154,106,0.5923,3,0,9,0,116,54,62,0.4655,59,59,0,1,0,0,0,NaN,0,0,0,NaN,8,0,3,1,69,107,0,22,3,0,0,0,1,0,0,2,16,15,48,7,0,0,439,34,27,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,862,Christopher Xavier Hayes,Hayes,99,5,2.03,97,15,Limeira,LIM,34,683.1333,342,275,617,0.5543,186,158,344,0.5407,69,99,168,0.4107,87,18,105,0.8286,20,0,20,1,0,0,0,NaN,119,41,78,18,37,333,366,236,130,0.6448,172,93,79,0.5407,56,23,99,0.4107,105,87,18,0.8286,10,10,0,1,0,0,0,NaN,0,0,0,NaN,7,0,3,4,108,107,0,16,3,0,0,0,0,0,0,3,10,13,46,0,0,0,353,152,45,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
20,2014,948,Caio Roberto Ranches de Souza,Caio,6,2,1.92,NaN,129,Rio Claro,RCB,29,789.05,299,492,791,378,108,132,240,0.45,147,342,489,0.3006,44,18,62,0.7097,0,0,0,NaN,0,0,0,NaN,59,13,46,14,53,345,459,261,198,0.5686,120,54,66,0.45,163,49,342,0.3006,62,44,18,0.7097,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,1,0,70,64,0,4,2,0,0,0,0,0,0,2,0,3,31,0,0,0,199,-128,30,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,972,Lucas Marciel Rosa de Faria ,Lucas Marciel,20,4,1.86,NaN,14,Franca,FRA,3,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,974,Luis Enrique de Moraes Porto,Luis Enrique,94,5,NaN,NaN,53,Basq. Cearense,CEA,3,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,975,Rômulo Vieira de Oliveira Junior,Rômulo,20,3,1.98,110,53,Basq. Cearense,CEA,28,247.1167,91,89,180,0.5056,74,80,154,0.4805,0,0,0,NaN,17,9,26,0.6538,0,0,0,NaN,0,0,0,NaN,45,15,30,4,12,103,103,54,49,0.5243,77,37,40,0.4805,0,0,0,NaN,26,17,9,0.6538,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,2,0,1,0,41,25,0,2,1,0,0,0,0,0,0,1,0,6,18,0,0,0,91,-123,16,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,978,Douglas Corrêa dos Santos,Douglas,14,5,2.04,110,20,Uberlândia,UBE,7,21.05,7,1,8,875,6,0,6,1,0,0,0,NaN,1,1,2,0.5,2,0,2,1,0,0,0,NaN,4,1,3,1,0,5,5,4,1,0.8,3,3,0,1,0,0,0,NaN,2,1,1,0.5,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-19,0,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,979,Jefferson Froehlich Socas,J. Socas,54,1,1.95,87,53,Basq. Cearense,CEA,27,576.2,158,221,379,0.4169,128,118,246,0.5203,9,87,96,0.0938,21,16,37,0.5676,2,0,2,1,0,0,0,NaN,98,23,75,36,89,192,221,117,104,0.5294,123,64,59,0.5203,32,3,87,0.0938,37,21,16,0.5676,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,1,0,21,53,0,3,2,0,0,0,0,0,0,0,1,14,43,0,0,0,248,-71,42,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,981,Ricardo Morandi Zanini,Zanini,32,2,1.98,NaN,20,Uberlândia,UBE,26,231.1667,111,123,234,0.4744,20,36,56,0.3571,66,81,147,449,25,6,31,0.8065,0,0,0,NaN,0,0,0,NaN,29,13,16,20,14,108,135,84,51,0.6222,28,10,18,0.3571,49,22,81,449,31,25,6,0.8065,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,39,23,0,2,0,0,0,0,0,0,0,1,1,3,11,0,0,0,115,29,11,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,982,Douglas Tuchtenhagen Kurtz,Kurtz,34,3,2.13,120,18,Pinheiros,PIN,31,350.5,152,141,293,0.5188,128,114,242,0.5289,0,3,3,0,24,24,48,0.5,36,0,36,1,0,0,0,NaN,72,24,48,2,5,170,171,89,82,0.5205,121,64,57,0.5289,1,0,3,0,48,24,24,0.5,18,18,0,1,0,0,0,NaN,0,0,0,NaN,7,0,0,4,66,44,0,7,1,0,0,0,0,0,0,2,4,11,32,0,0,0,128,-71,29,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,986,Vinícius Rodrigo Pinto Teló,Vinicius Teló,25,2,NaN,NaN,20,Uberlândia,UBE,17,175.5667,50,58,108,463,26,28,54,0.4815,12,30,42,0.2857,12,0,12,1,2,0,2,1,0,0,0,NaN,26,10,16,6,17,53,63,39,24,619,27,13,14,0.4815,14,4,30,0.2857,12,12,0,1,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,1,26,13,0,4,1,0,0,0,0,0,0,0,3,4,10,0,0,0,69,-61,8,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,987,Abner Davi de Novais Moreira,Abner,33,3,2.03,110,3,Brasília Antigo,BRA,30,107.9667,47,27,74,0.6351,38,26,64,0.5938,0,0,0,NaN,9,1,10,0.9,8,0,8,1,0,0,0,NaN,31,9,22,5,1,42,42,28,14,0.6667,32,19,13,0.5938,0,0,0,NaN,10,9,1,0.9,4,4,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,1,24,9,0,2,1,0,0,0,0,0,0,0,1,2,5,0,0,0,67,-28,4,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,998,Matheus Henrique Pereira,Matheus P.,12,5,2.03,110,15,Limeira,LIM,24,49.6333,16,32,48,0.3333,16,20,36,0.4444,0,12,12,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,9,4,5,1,5,22,26,12,14,0.4615,18,8,10,0.4444,4,0,12,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,13,-29,4,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,1002,Danilo Fuzaro Siqueira,Fuzaro,9,2,1.93,93,16,Minas,MIN,12,250.3,282,214,496,0.5685,152,116,268,0.5672,54,75,129,0.4186,76,23,99,0.7677,18,0,18,1,0,0,0,NaN,61,17,44,31,61,276,301,195,106,0.6478,134,76,58,0.5672,43,18,75,0.4186,99,76,23,0.7677,9,9,0,1,0,0,0,NaN,0,0,0,NaN,3,0,1,1,98,94,0,13,2,0,1,0,1,0,0,2,7,11,67,0,0,0,273,24,23,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,1006,Gemerson da Silva Barbosa,Gemerson,6,5,2.05,113,17,Paulistano,CAP,30,335.1833,93,116,209,445,44,38,82,0.5366,36,75,111,0.3243,13,3,16,0.8125,0,0,0,NaN,0,0,0,NaN,82,26,56,7,7,94,119,72,47,605,41,22,19,0.5366,37,12,75,0.3243,16,13,3,0.8125,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,1,0,3,1,65,19,0,3,0,0,0,0,0,0,0,1,2,3,15,0,0,0,130,-54,14,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,1007,Vinicius de Oliveira Cornélio Pastor,Pastor,9,5,1.99,99,129,Rio Claro,RCB,28,231.45,67,87,154,0.4351,38,32,70,0.5429,18,51,69,0.2609,11,4,15,0.7333,2,0,2,1,0,0,0,NaN,42,16,26,6,16,73,90,53,37,0.5889,35,19,16,0.5429,23,6,51,0.2609,15,11,4,0.7333,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,1,0,51,14,0,1,0,0,0,0,0,0,0,1,0,1,8,0,0,0,87,-50,8,root,2022-07-13 14:40:05.0,root,2022-07-13 14:40:05.0,1,NBB
20,2014,1010,Gustavo Scaglia de Paula,Scaglia,6,2,1.95,90,3,Brasília Antigo,BRA,23,77.4167,20,29,49,0.4082,4,6,10,0.4,12,21,33,0.3636,4,2,6,0.6667,0,0,0,NaN,0,0,0,NaN,9,4,5,4,5,22,29,17,12,0.5862,5,2,3,0.4,11,4,21,0.3636,6,4,2,0.6667,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,7,5,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,20,-20,5,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,1011,Caleb Franklin Brown,Caleb Brown,12,1,1.85,NaN,20,Uberlândia,UBE,8,224.35,123,106,229,0.5371,38,44,82,0.4634,60,57,117,0.5128,25,5,30,0.8333,0,0,0,NaN,0,0,0,NaN,35,5,30,14,27,110,129,83,46,0.6434,41,19,22,0.4634,39,20,57,0.5128,30,25,5,0.8333,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,1,0,14,33,0,4,1,0,0,0,0,0,0,2,1,0,19,0,0,0,134,-36,19,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,1013,Arthur Pecos Fernandes da Silva,Pecos,23,1,1.83,80,17,Paulistano,CAP,15,137.1,46,88,134,0.3433,26,50,76,0.3421,12,36,48,0.25,8,2,10,0.8,0,0,0,NaN,0,0,0,NaN,21,7,14,3,5,64,76,37,39,0.4868,38,13,25,0.3421,16,4,36,0.25,10,8,2,0.8,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,12,14,0,4,1,0,0,0,1,0,0,1,1,0,13,0,0,0,23,13,13,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,1016,Tyrone Denell Curnell,Tyrone ,0,5,2.03,106,54,Mogi,MOG,35,922.7667,481,498,979,0.4913,250,204,454,0.5507,120,255,375,0.32,111,39,150,0.74,54,0,54,1,0,0,0,NaN,190,43,147,66,74,502,587,361,226,615,227,125,102,0.5507,125,40,255,0.32,150,111,39,0.74,27,27,0,1,0,0,0,NaN,0,0,0,NaN,16,0,5,5,122,131,0,19,1,0,1,0,0,2,0,3,12,15,79,2,0,0,521,108,68,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,1018,Pedro Henrique Wellausen Rava,Pedrinho Rava,7,1,1.83,85,87,Macaé Basquete,MAC,33,541.75,202,258,460,0.4391,60,98,158,0.3797,99,150,249,0.3976,43,10,53,0.8113,0,0,0,NaN,0,0,0,NaN,51,11,40,26,59,215,265,156,109,0.5887,79,30,49,0.3797,83,33,150,0.3976,53,43,10,0.8113,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,5,0,0,2,70,51,0,8,3,0,0,0,0,0,0,4,1,2,43,0,0,0,188,-209,37,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
20,2014,1021,Joseph Troy Smith,Joe Smith,10,4,1.93,NaN,18,Pinheiros,PIN,31,867.1167,436,502,938,0.4648,156,152,308,0.5065,189,342,531,0.3559,91,8,99,0.9192,0,0,0,NaN,0,0,0,NaN,59,10,49,26,175,430,544,346,198,636,154,78,76,0.5065,177,63,342,0.3559,99,91,8,0.9192,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,7,0,6,0,71,131,0,8,3,0,0,0,1,2,0,2,0,2,71,2,0,0,429,65,65,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
