,cluster,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
163,7,1.49583373506795,1.8325378660953024,1.1324471493009447,0.5934150740219883,1.7208169655329217,0.9290587901875867,0.2666450496206777,0.7543377699164019,0.16163758131806608,0.37334554450097573
164,7,0.434771544930158,2.2228617786660525,0.6359222179968362,0.5906371975002828,1.3260700245956718,0.7639612417515118,0.2228814382823865,0.9180217604177172,0.48983439999598355,0.6286185512510681
165,7,1.2493749524282303,2.7129545344265638,0.5688573910440261,0.8747267684504773,1.684143507814072,0.8344136944657848,0.6182560059317538,0.6106153687382898,0.10492516489699082,0.37370362278141533
166,14,-1.3599577978807715,2.3722445039435396,1.8882304806143022,2.0069338399669747,2.107463592249461,1.6290329986573486,-0.2653288303775883,1.3895181526097597,1.2518394546620781,0.661930204524709
169,15,0.8788809155186915,1.1213343019318218,1.3531331023711954,0.8129156547562606,1.2271067636375714,0.3731811750150424,-0.1957560324961959,0.45764250117664174,-0.23438133785405704,0.6084064256396249
170,2,3.040237251374658,3.551136404095594,0.5879282782500004,0.002820093520797379,1.6236186629714289,1.064470259574015,0.9905580129395724,0.49247075171561383,0.1798399258349436,0.12337628870252855
171,13,-0.07688002628274877,2.1042142144019027,2.095039295973393,1.4661590569975933,2.0522712108616057,1.0816462588773235,0.17795685370470132,1.4564428970105197,0.0048606437254926065,0.6133732376597164
173,7,1.6141156512198955,2.3594156135473274,0.8076754765290151,0.5680039761972745,1.9741172458907845,0.9196344601637458,0.7800718182713181,0.458516277751715,0.154133303493892,-0.03570409655369851
174,10,-0.45744304522547924,3.544300066197929,3.0274373572183584,1.4137184147818542,3.420950683128583,1.6116188244079177,0.17579804125475285,1.798099485050845,0.020245925594045252,0.2439490893218564
175,5,0.6028539292279047,1.1433635041122918,0.4131117654478127,0.19896680334043235,0.6493783547145742,1.0182911425625365,0.9182608035771407,0.2939985809317682,0.38480720861924933,0.005189988770988015
176,7,1.6454883482452025,2.5171849483372357,1.0228985395099348,1.1016284225860313,1.937010347305108,0.9541360895296042,0.07947267887069845,0.8166060317324842,0.1682268406259628,0.23509475404024024
177,5,0.7336843989784528,1.843907809703029,0.972153102091751,1.3065488586129324,1.3397942769792401,0.5662701772058185,-0.1834921744968461,0.6529166641631978,0.37713367576229867,0.7317053915547314
179,7,0.8695801267499628,2.4931212427093894,1.2524606600249375,0.70288834049912,2.2395509550449795,0.9841337030868104,0.9324423864719414,0.8706396831167929,0.2671257886113276,-0.29730996369875123
180,2,2.268644273160604,3.1240121310243127,0.43844632410467704,0.20568520520854175,1.8495333752758407,0.8630072888456587,0.5933110917826673,0.3764272374269162,0.6699807237153774,0.14548850568781835
181,7,1.9211549913157144,2.4446160689045406,0.8633819295839097,0.37824517443225414,2.016093237614664,1.0727046832362617,0.2566152553819704,0.5466211682734994,0.4504354143975437,-0.08857702068689097
182,13,-0.18228090395968463,1.9429354714515914,1.961437940354792,1.1704179170581117,1.699404637028664,0.7768877820274279,-0.10176335258851525,1.4258679686690061,-0.20389465661444053,0.9383212120134198
183,7,1.1531875701211398,2.712183774455633,0.9899299876821023,0.43387444493912747,1.995883937883011,1.2020371260060927,1.27074439250923,0.6599658685927612,0.7700017111135616,0.06539942840873997
184,2,2.456757636866662,3.0203747377876335,0.48104209949453336,0.11029433693801417,1.6239761719089887,0.5900129188431104,0.45846552910606814,0.4360163694863082,0.1297846955602126,0.11184081360075303
185,7,2.0831805937213694,2.0216673147888202,1.1856778340434133,0.5063342393998552,1.7689941744036455,1.0111513486439956,0.166126289038312,0.7002823895135727,0.5478992880523356,0.4086006928595186
186,7,1.6298519602963661,2.3096514304585765,0.7523332074281323,0.3637484712334435,1.8609734366844946,1.188204789921869,0.8468989610208713,0.5160520702853245,0.7292483743955231,0.08081816189382869
187,8,2.5575467575540722,0.991229336215041,0.08306742165300894,-0.1724418867834081,0.6975489270190139,0.18657997854463726,0.653341067150078,0.09749754300176099,0.09252479276832026,0.046343729829151636
188,2,2.694293010330403,3.01616204812298,0.43107817137653204,0.08032039690305687,1.7482664286308371,1.2840790789674783,0.5310766802102126,0.5445534156984174,0.9578793108507307,-0.12207922339568208
189,13,-0.2925604255243614,2.030779174759772,1.9761628541239735,2.4077118112074003,2.3158930134937963,0.8458110646844944,-0.3204422420296347,1.356145585035827,0.12136387857783403,0.4519596653732684
190,4,2.2914617231690126,2.4008140701665317,0.57027302784777,0.18529001327194186,1.1321872371710082,0.6431091039992982,0.634742224784514,0.3676396056313344,0.31706358098490284,0.1053557031203969
191,2,3.129045786083146,3.320035259296394,0.34827947462802583,0.022850085366915164,1.8437612673205255,0.9357402265256695,0.4924880857176781,0.4418368631448447,0.3949289086993411,-0.07156988707333715
193,8,2.2239363945465684,0.992177008505313,0.3269573777777039,-0.11854984682595066,0.6844572777055757,0.10130527535659671,0.03703154465469384,0.2518369204810923,-0.0069020557624502234,0.020734752169305627
194,9,-0.6296544898207977,1.399596697296925,1.1106061744126803,1.1392282876916793,1.5329560105962914,0.7911928794406226,-0.0859446071393234,0.8761305859949126,0.03198653467327897,0.33350305996287577
195,4,2.6841272995161036,2.091741906585496,0.2857139696578103,-0.05358876369735328,1.0367925356158367,1.1138652035483583,0.4806754444802693,0.319667020763799,1.4147750240959363,0.11051960742033991
196,7,1.5247169969933807,1.796771638677155,1.2449343260258807,0.8237982743898742,1.1794636198486113,0.9592575837687538,0.09724245803171921,0.6508792607776112,0.3203378807824551,0.38182093323175237
197,8,1.5924021848027303,0.5912292557951988,-0.17193544610800543,-0.19823707979117966,0.257148662150004,0.13487111672929045,0.3870824527642647,0.17822358041348615,0.025805319520976013,0.08282475385523035
198,5,0.23351247512948228,0.9703922636981237,0.7895679640449293,0.4590556308826056,1.0569049299370836,0.52838823716206,0.3429065474560325,0.4587825408904555,0.3543517201043242,0.3105479309438359
200,8,1.7852082366939006,1.3857204964518266,0.635234221644107,0.18166863245289383,1.0234562237688645,0.7497512333442462,0.5199770640622317,0.3909299622634053,0.7773721133668952,0.1585664446176174
201,6,0.6798755638184409,2.7709536428338173,2.038645582685117,1.5789874214941215,2.208697022695467,1.0695877540440324,-0.03631636135237877,1.2768684291993102,0.07708427145003242,0.4491308478999209
202,15,1.0458107168897184,1.500931880053256,1.297023368558596,0.7669248421956002,1.474744328016934,0.8814550923361288,-0.0029643380306948615,1.1159050322439916,0.06908684588587843,0.6557492513405008
203,7,1.5225182995492184,1.8780175740782092,0.6759181231761715,0.5667091157737817,1.1996547292939819,0.7564131754546373,0.07157660011560905,0.4896564034704928,0.6781607396352981,0.2893356248140869
204,8,1.974653118862426,1.1951829905111488,0.6733623408984559,0.3459828011353895,0.9502620198778982,0.41352768424632547,0.41308879570739865,0.2863877761723299,0.13176588792511235,0.14163993550067372
206,5,-0.2931673380244014,0.9162320024797026,1.1292912934916006,0.55023230448363,0.7794869405822371,0.6853843627338342,0.5158755935115885,0.5731380961576581,0.5599807511475898,0.48171538586900364
207,12,0.7866961161606268,2.120660091373665,1.2606905688665353,1.0107168265306004,1.6307681519133566,1.7400980225740916,0.5359719423288459,0.7907124617145268,1.2540456114934981,0.34696378396546157
208,4,2.029027477492855,1.9401243425949004,0.49943344578729854,-0.002378285878858909,1.0341082182179548,0.7795204370023961,0.9811181809675575,0.5050046488682117,0.4917724095869879,0.17391999485590193
209,10,-1.2664744227423193,3.122001605098194,2.524337048965791,1.8672976278255986,3.19079399877579,2.381114526075896,-0.11620558856236898,1.84820341076098,0.23597397028804676,0.5796656173786686
210,10,-0.7431552094884607,3.8355560900422367,3.4523325622936167,1.6350666776425706,3.3873671328546218,1.4802884057855952,-0.08402900766040003,1.9874573029124483,-0.08987703271387532,0.5712956740509834
211,4,2.4374152631679,1.4574368764421404,0.6120208935381418,0.08933645322877762,1.3555686486984952,0.4526895513890029,0.6564563871614707,0.22902270389053864,0.21624149977045423,-0.22158544195957994
212,2,3.0703121165964724,2.5578629905541095,0.3426238679964393,0.03128443701804455,1.8874503600768717,0.8617466548967105,0.6491093012909755,0.5015879283300668,0.48061716521410464,-0.014121591970254265
213,8,3.1212033431387267,1.328276483430566,0.052621504772280565,-0.18812749806660684,0.7365290439124927,0.16641144789030285,0.2971617753002771,0.1175643798203102,0.19592272785639034,0.07615617538612769
214,1,-1.9167581062109411,2.189010559342283,2.1746763868015093,2.3502882846277813,2.1027366013093878,1.6529196485974753,-0.36511092833087067,1.7397293149377264,0.19103646512457134,0.8070003384625062
215,4,1.7321943863075886,2.1663447973927803,0.8097865028470087,0.12119021719834329,1.293677643518931,0.8579645999608062,1.4169296214667249,0.42943843051486497,0.32794392843792103,0.0437706341277216
216,4,2.896743473216494,1.8389377396495221,0.29076690112573594,0.03134854625738662,0.8665894226400294,0.37929542288018886,0.3625779525803212,0.20082152520809035,0.25422627282175864,0.4011949092214559
217,7,1.7729049092358662,2.4297200780228088,0.3601006743975234,0.14845383595973713,1.3762678398452537,0.7967925884285607,0.4333197508828454,0.6843491760272103,0.11552978702949644,0.2571414032629188
220,16,2.606795793844072,2.083987280565294,0.5894924851930277,0.43429757512686457,1.44681509432266,0.5149583794402156,0.14346124221223527,0.5030313663221877,0.3356531998105304,0.22002786930027138
224,5,0.7311831494757162,0.8409396346037056,0.9217940280177424,0.8855377814526685,0.973727584518775,0.681172697802055,0.3410859078302911,0.37454631315193404,0.4710685603633646,0.22133582757364656
225,9,-1.0674721156950369,1.3432714608500054,1.4950948112702027,1.0851714333180296,1.2293878315675497,0.9106591802947365,-0.11872784956741733,0.9390482348967244,0.7589843135816413,0.3830243446185157
226,2,2.4457593258446053,2.7300494219048126,0.6331381770581798,0.34675522432571015,1.7007670728848412,0.9829478720296456,0.32428240052593316,0.45910329235782454,0.4205460473866267,0.07540981239325197
229,4,2.6722339494315372,1.962125865850094,0.5911897346434752,0.07912491263601171,1.4162729978171342,0.6746144638145278,1.239302868375377,0.4904561549376439,0.09603220656023552,0.1874464675228982
230,7,1.5068256039330397,2.9697204867438374,0.674460152994782,0.21550635767233295,2.058775663633336,1.327606449335806,0.7464326696119926,0.6587868491682015,0.34283546842688234,0.008774682950685396
232,1,-1.5535697056049835,3.2099784217812526,2.1039294328568268,2.2962585598902487,2.267866140708015,1.3913596925591702,-0.1627279386177359,1.866263235029632,0.1260376897046393,0.6079165259827795
233,15,1.5713722352683,1.3427838289914427,0.6126222250124913,0.3074334812973523,0.9633215568756566,0.2268164175821815,0.07183505621135575,0.29117963539848574,-0.03479795330178145,0.2866917093862611
234,7,1.9019694858835285,2.561222240625822,0.5541676240112376,0.2537548725033472,1.6558051271142935,0.7040386129269525,1.038459421938139,0.2813311649664475,0.21968002842604115,-0.10165030600644546
235,7,1.3551476735579822,1.986500382629035,1.0377820938829831,0.839038756808738,1.696662675426147,0.9942435694064244,0.06490392735348804,0.6108234072350316,0.15279623005302548,0.4644803587417929
236,1,-2.176434728622724,2.935178902391588,3.002472645501536,2.5927595689848046,2.8815404717487256,1.9553701448769196,-0.3814035908970214,2.680935300838733,0.35324115304677506,0.7574669706948731
239,15,1.0584188718514815,1.2876328688610166,0.43464475606377806,0.3698563165214718,0.974062075234664,0.3025703624599174,0.2605369033605253,0.5096078338271526,0.021647948518389314,0.3911909201831342
240,11,1.6210437323140319,3.7973011299910877,1.365486102025192,1.0471051507216325,2.38483219382926,1.0027164758929412,0.1708733144429599,0.9943329920887956,0.3415094653094038,0.2063145144676785
241,16,2.2548377745802606,1.4315805197311917,0.6091068464772253,0.5313752999412922,1.3605621336450568,0.5510433973708695,0.12569465579766956,0.3814478717301329,0.33558694306353387,0.1477976194666746
243,14,-0.6609981030228538,3.674099548728325,2.4864704222673746,1.768995802266606,2.1767556372066847,1.892574304276255,0.030837136608989117,1.5451024484545064,1.209059368353327,0.45411445650193444
245,16,2.4053840656425085,2.05427633532596,0.743751158390332,0.31980069838128833,1.5936200611984386,0.8287867902296155,0.32028724170135725,0.4776493977843616,0.4411739483780431,0.39246291076057843
247,2,2.1643697833643682,3.960714754438626,0.7244000897310902,0.41197335564034954,2.204004166875195,1.2559421897485672,0.24643684200393515,0.6393879815118819,0.6600121781378468,0.24003390401899016
248,16,2.5132380286412075,2.1074531584193203,0.3336979145983077,-0.049661261112219315,1.1111111378186467,0.7871431583181153,0.8067523255514375,0.39244635288379115,0.26044849379094565,-0.29204195962399515
249,4,2.467633884996095,2.0146947234637875,0.47197071910155725,0.007090053174407554,1.3788469649575403,0.6658953570360232,1.016650507536847,0.3385519379113193,0.07083063798478446,-0.07341736420074085
251,7,1.7036019426445053,1.8836188333652053,1.1861134536577138,0.766295361581856,1.8611638107488393,0.7674912135738071,0.004299846131477758,0.9005602595944873,0.4328435284228715,0.40064707839778485
253,6,0.4747859422038921,1.9553077374292671,1.7212724258079264,1.8812573264302046,1.6131087218134494,0.8395995716120644,0.19652999032794663,1.0775031151407883,0.22160625770579,0.41532782250545497
254,10,-1.4305389229792829,4.325702865543924,3.361339887062525,2.170145198701372,3.3443116825603583,1.883051955681349,-0.47632554421557416,2.013281877219198,0.011008843713494518,0.9762861514662456
256,6,1.6038561795159676,2.742381741019706,1.5190259301223645,1.2291754077336312,2.712440186906736,1.7035305123606976,0.008076794791730388,1.0260188707197369,0.9113336185189667,0.4792139235261872
257,2,2.629481984262666,3.8428851525783623,1.5901970236093435,0.43147185571166136,2.888485371575703,1.1146643869348627,0.49957000273449614,0.9113877827591738,0.7449597051607448,0.07521228936315903
258,8,1.5406394383570168,1.581449135199199,0.11970928100948382,-0.1131378786795658,0.2567422162777264,0.1726592690210873,0.6568085832107017,0.23682184862458752,0.01253535682953041,0.16192387293664526
